,exp_name,env_name,seed,metric,env_step,value
19683,ours,h1-stair-v0,6,avg_return,840000,331.05077117394887
19684,ours,h1-stair-v0,6,avg_return,850000,367.99410442465825
19685,ours,h1-stair-v0,6,avg_return,860000,612.31453959762371
19686,ours,h1-stair-v0,6,avg_return,870000,672.12447062281194
19687,ours,h1-stair-v0,6,avg_return,880000,558.60623351538402
19688,ours,h1-stair-v0,6,avg_return,890000,207.64864540817271
19689,ours,h1-stair-v0,6,avg_return,900000,374.98376161890724
19690,ours,h1-stair-v0,6,avg_return,910000,377.5960661596082
19691,ours,h1-stair-v0,6,avg_return,920000,422.41382829180384
19692,ours,h1-stair-v0,6,avg_return,930000,479.42568993442353
19693,ours,h1-stair-v0,6,avg_return,940000,441.38970298629721
19694,ours,h1-stair-v0,6,avg_return,950000,430.09090390438178
19695,ours,h1-stair-v0,6,avg_return,960000,437.08584226931214
19696,ours,h1-stair-v0,6,avg_return,970000,539.39624278789302
19697,ours,h1-stair-v0,6,avg_return,980000,624.26498307332372
19698,ours,h1-stair-v0,6,avg_return,990000,694.6106537112571
19699,ours,h1-stair-v0,6,avg_return,1000000,382.33685848547736
19700,ours,h1-stair-v0,7,avg_return,10000,10.709296698320042
19701,ours,h1-stair-v0,7,avg_return,20000,4.6509628425510314
19702,ours,h1-stair-v0,7,avg_return,30000,11.9490000773032
19703,ours,h1-stair-v0,7,avg_return,40000,9.2155739896686928
19704,ours,h1-stair-v0,7,avg_return,50000,26.384166146538188
19705,ours,h1-stair-v0,7,avg_return,60000,25.474925743435637
19706,ours,h1-stair-v0,7,avg_return,70000,42.062133145560615
19707,ours,h1-stair-v0,7,avg_return,80000,43.428574078789879
19708,ours,h1-stair-v0,7,avg_return,90000,52.079694255860659
19709,ours,h1-stair-v0,7,avg_return,100000,84.463269583089186
19710,ours,h1-stair-v0,7,avg_return,110000,103.39499000779306
19711,ours,h1-stair-v0,7,avg_return,120000,116.3439760235688
19712,ours,h1-stair-v0,7,avg_return,130000,110.33932650615513
19713,ours,h1-stair-v0,7,avg_return,140000,124.48787318390468
19714,ours,h1-stair-v0,7,avg_return,150000,110.49432043422046
19715,ours,h1-stair-v0,7,avg_return,160000,67.62902967795398
19716,ours,h1-stair-v0,7,avg_return,170000,140.53704285962493
19717,ours,h1-stair-v0,7,avg_return,180000,143.95530173580266
19718,ours,h1-stair-v0,7,avg_return,190000,167.9980772046392
19719,ours,h1-stair-v0,7,avg_return,200000,192.84180930352537
19720,ours,h1-stair-v0,7,avg_return,210000,181.2354971120055
19721,ours,h1-stair-v0,7,avg_return,220000,197.48360146462869
19722,ours,h1-stair-v0,7,avg_return,230000,192.36243932759439
19723,ours,h1-stair-v0,7,avg_return,240000,205.85715197932822
19724,ours,h1-stair-v0,7,avg_return,250000,155.2863935574963
19725,ours,h1-stair-v0,7,avg_return,260000,38.330771584891821
19726,ours,h1-stair-v0,7,avg_return,270000,138.3954934412339
19727,ours,h1-stair-v0,7,avg_return,280000,139.06972803905543
19728,ours,h1-stair-v0,7,avg_return,290000,158.55716922840273
19729,ours,h1-stair-v0,7,avg_return,300000,168.12547685620228
19730,ours,h1-stair-v0,7,avg_return,310000,235.13006825262451
19731,ours,h1-stair-v0,7,avg_return,320000,167.05130663452601
19732,ours,h1-stair-v0,7,avg_return,330000,122.27390757175783
19733,ours,h1-stair-v0,7,avg_return,340000,254.90553014183897
19734,ours,h1-stair-v0,7,avg_return,350000,193.29545717406461
19735,ours,h1-stair-v0,7,avg_return,360000,175.51929845835593
19736,ours,h1-stair-v0,7,avg_return,370000,211.69517242410348
19737,ours,h1-stair-v0,7,avg_return,380000,154.59886654900728
19738,ours,h1-stair-v0,7,avg_return,390000,263.61938931334078
19739,ours,h1-stair-v0,7,avg_return,400000,254.38363047631475
19740,ours,h1-stair-v0,7,avg_return,410000,341.12977158012251
19741,ours,h1-stair-v0,7,avg_return,420000,279.32809742691131
19742,ours,h1-stair-v0,7,avg_return,430000,295.89885572509019
19743,ours,h1-stair-v0,7,avg_return,440000,273.48495444968029
19744,ours,h1-stair-v0,7,avg_return,450000,228.6690838654919
19745,ours,h1-stair-v0,7,avg_return,460000,182.76464322694915
19746,ours,h1-stair-v0,7,avg_return,470000,191.92724791536065
19747,ours,h1-stair-v0,7,avg_return,480000,328.12831563059041
19748,ours,h1-stair-v0,7,avg_return,490000,319.69374042557246
19749,ours,h1-stair-v0,7,avg_return,500000,367.3099985445229
19750,ours,h1-stair-v0,7,avg_return,510000,292.00452317105749
19751,ours,h1-stair-v0,7,avg_return,520000,390.1815465814098
19752,ours,h1-stair-v0,7,avg_return,530000,375.6854655702665
19753,ours,h1-stair-v0,7,avg_return,540000,495.90569623258
19754,ours,h1-stair-v0,7,avg_return,550000,284.02810493023833
19755,ours,h1-stair-v0,7,avg_return,560000,382.66881335526421
19756,ours,h1-stair-v0,7,avg_return,570000,385.06031571955884
19757,ours,h1-stair-v0,7,avg_return,580000,381.69655851804566
19758,ours,h1-stair-v0,7,avg_return,590000,295.31776481022951
19759,ours,h1-stair-v0,7,avg_return,600000,391.11018903685192
19760,ours,h1-stair-v0,7,avg_return,610000,398.49264174752113
19761,ours,h1-stair-v0,7,avg_return,620000,490.53160139543041
19762,ours,h1-stair-v0,7,avg_return,630000,577.09894702817417
19763,ours,h1-stair-v0,7,avg_return,640000,250.30513610233598
19764,ours,h1-stair-v0,7,avg_return,650000,304.04462123177439
19765,ours,h1-stair-v0,7,avg_return,660000,442.5943239309151
19766,ours,h1-stair-v0,7,avg_return,670000,297.98142656001426
19767,ours,h1-stair-v0,7,avg_return,680000,546.92204495595081
19768,ours,h1-stair-v0,7,avg_return,690000,622.34092397689869
19769,ours,h1-stair-v0,7,avg_return,700000,555.00960185705787
19770,ours,h1-stair-v0,7,avg_return,710000,309.33921209927558
19771,ours,h1-stair-v0,7,avg_return,720000,469.74514999450605
19772,ours,h1-stair-v0,7,avg_return,730000,651.22942343308296
19773,ours,h1-stair-v0,7,avg_return,740000,773.51986621628885
19774,ours,h1-stair-v0,7,avg_return,750000,489.90986412870461
19775,ours,h1-stair-v0,7,avg_return,760000,293.93449220160267
19776,ours,h1-stair-v0,7,avg_return,770000,521.2817056260443
19777,ours,h1-stair-v0,7,avg_return,780000,429.28739500712754
19778,ours,h1-stair-v0,7,avg_return,790000,565.62341421041185
19779,ours,h1-stair-v0,7,avg_return,800000,191.14195365969226
19780,ours,h1-stair-v0,7,avg_return,810000,646.79057835725337
19781,ours,h1-stair-v0,7,avg_return,820000,446.93708968050197
19782,ours,h1-stair-v0,7,avg_return,830000,502.85887916110312
19783,ours,h1-stair-v0,7,avg_return,840000,299.57003413582794
19784,ours,h1-stair-v0,7,avg_return,850000,759.76115834231803
19785,ours,h1-stair-v0,7,avg_return,860000,507.51014022160905
19786,ours,h1-stair-v0,7,avg_return,870000,639.75539857136266
19787,ours,h1-stair-v0,7,avg_return,880000,698.03362165035492
19788,ours,h1-stair-v0,7,avg_return,890000,474.55707513713878
19789,ours,h1-stair-v0,7,avg_return,900000,829.37168017346846
19790,ours,h1-stair-v0,7,avg_return,910000,525.0142932136057
19791,ours,h1-stair-v0,7,avg_return,920000,522.39149949528485
19792,ours,h1-stair-v0,7,avg_return,930000,605.01492453014009
19793,ours,h1-stair-v0,7,avg_return,940000,596.92284708554303
19794,ours,h1-stair-v0,7,avg_return,950000,498.02508509680194
19795,ours,h1-stair-v0,7,avg_return,960000,660.31302084237984
19796,ours,h1-stair-v0,7,avg_return,970000,539.1917000221423
19797,ours,h1-stair-v0,7,avg_return,980000,794.08318060980969
19798,ours,h1-stair-v0,7,avg_return,990000,431.00053312455066
19799,ours,h1-stair-v0,7,avg_return,1000000,696.65741704905042
19800,ours,h1-stair-v0,8,avg_return,10000,3.041590371840837
19801,ours,h1-stair-v0,8,avg_return,20000,6.8764488664945631
19802,ours,h1-stair-v0,8,avg_return,30000,29.19656976272568
19803,ours,h1-stair-v0,8,avg_return,40000,13.337806702096827
19804,ours,h1-stair-v0,8,avg_return,50000,16.052130604500654
19805,ours,h1-stair-v0,8,avg_return,60000,23.766476420155392
19806,ours,h1-stair-v0,8,avg_return,70000,45.850044645129231
19807,ours,h1-stair-v0,8,avg_return,80000,58.442207873106348
19808,ours,h1-stair-v0,8,avg_return,90000,55.562584193678546
19809,ours,h1-stair-v0,8,avg_return,100000,82.659625874251674
19810,ours,h1-stair-v0,8,avg_return,110000,85.567196183792561
19811,ours,h1-stair-v0,8,avg_return,120000,71.040448171347535
19812,ours,h1-stair-v0,8,avg_return,130000,116.50638578946084
19813,ours,h1-stair-v0,8,avg_return,140000,153.71716428022827
19814,ours,h1-stair-v0,8,avg_return,150000,109.13742926363321
19815,ours,h1-stair-v0,8,avg_return,160000,126.14127488885208
19816,ours,h1-stair-v0,8,avg_return,170000,180.7558033405453
19817,ours,h1-stair-v0,8,avg_return,180000,111.58780048759009
19818,ours,h1-stair-v0,8,avg_return,190000,129.90726431329767
19819,ours,h1-stair-v0,8,avg_return,200000,155.07021180586324
19820,ours,h1-stair-v0,8,avg_return,210000,172.74974571720676
19821,ours,h1-stair-v0,8,avg_return,220000,237.81429409567272
19822,ours,h1-stair-v0,8,avg_return,230000,239.25870313039081
19823,ours,h1-stair-v0,8,avg_return,240000,171.29162709296082
19824,ours,h1-stair-v0,8,avg_return,250000,200.79139159954602
19825,ours,h1-stair-v0,8,avg_return,260000,40.416965204844665
19826,ours,h1-stair-v0,8,avg_return,270000,101.98286595700419
19827,ours,h1-stair-v0,8,avg_return,280000,131.48397934828137
19828,ours,h1-stair-v0,8,avg_return,290000,175.68411691393993
19829,ours,h1-stair-v0,8,avg_return,300000,154.23307794725227
19830,ours,h1-stair-v0,8,avg_return,310000,224.52098998122869
19831,ours,h1-stair-v0,8,avg_return,320000,205.47473630454184
19832,ours,h1-stair-v0,8,avg_return,330000,349.0402253861987
19833,ours,h1-stair-v0,8,avg_return,340000,236.48468098502036
19834,ours,h1-stair-v0,8,avg_return,350000,188.55586525599125
19835,ours,h1-stair-v0,8,avg_return,360000,194.16285498890321
19836,ours,h1-stair-v0,8,avg_return,370000,95.237537137602772
19837,ours,h1-stair-v0,8,avg_return,380000,166.48691469965942
19838,ours,h1-stair-v0,8,avg_return,390000,225.54887640859843
19839,ours,h1-stair-v0,8,avg_return,400000,306.10491325500641
19840,ours,h1-stair-v0,8,avg_return,410000,268.79929644842696
19841,ours,h1-stair-v0,8,avg_return,420000,373.83889117695992
19842,ours,h1-stair-v0,8,avg_return,430000,346.94243778414398
19843,ours,h1-stair-v0,8,avg_return,440000,336.07811630681806
19844,ours,h1-stair-v0,8,avg_return,450000,344.98256914083464
19845,ours,h1-stair-v0,8,avg_return,460000,257.21355311742758
19846,ours,h1-stair-v0,8,avg_return,470000,267.22314824884717
19847,ours,h1-stair-v0,8,avg_return,480000,386.90601317647071
19848,ours,h1-stair-v0,8,avg_return,490000,412.69598522811265
19849,ours,h1-stair-v0,8,avg_return,500000,423.88922651502645
19850,ours,h1-stair-v0,8,avg_return,510000,205.97765047392804
19851,ours,h1-stair-v0,8,avg_return,520000,325.87486313701038
19852,ours,h1-stair-v0,8,avg_return,530000,256.98677505178864
19853,ours,h1-stair-v0,8,avg_return,540000,302.24919053151399
19854,ours,h1-stair-v0,8,avg_return,550000,257.02815663352243
19855,ours,h1-stair-v0,8,avg_return,560000,362.45143069800326
19856,ours,h1-stair-v0,8,avg_return,570000,348.61837809674364
19857,ours,h1-stair-v0,8,avg_return,580000,293.65907584360076
19858,ours,h1-stair-v0,8,avg_return,590000,454.94494504492047
19859,ours,h1-stair-v0,8,avg_return,600000,235.13103421809782
19860,ours,h1-stair-v0,8,avg_return,610000,282.15896770081361
19861,ours,h1-stair-v0,8,avg_return,620000,276.49853760681356
19862,ours,h1-stair-v0,8,avg_return,630000,391.31017764128865
19863,ours,h1-stair-v0,8,avg_return,640000,438.39280327304925
19864,ours,h1-stair-v0,8,avg_return,650000,276.47156070875229
19865,ours,h1-stair-v0,8,avg_return,660000,355.96277650357399
19866,ours,h1-stair-v0,8,avg_return,670000,355.8988439397375
19867,ours,h1-stair-v0,8,avg_return,680000,489.5767070576336
19868,ours,h1-stair-v0,8,avg_return,690000,518.94109336269844
19869,ours,h1-stair-v0,8,avg_return,700000,339.71231482111955
19870,ours,h1-stair-v0,8,avg_return,710000,350.48666406924156
19871,ours,h1-stair-v0,8,avg_return,720000,422.90968544767111
19872,ours,h1-stair-v0,8,avg_return,730000,261.8641749660884
19873,ours,h1-stair-v0,8,avg_return,740000,353.22489205128915
19874,ours,h1-stair-v0,8,avg_return,750000,460.49220105109487
19875,ours,h1-stair-v0,8,avg_return,760000,435.9378136866768
19876,ours,h1-stair-v0,8,avg_return,770000,651.19700292015477
19877,ours,h1-stair-v0,8,avg_return,780000,309.91242312009007
19878,ours,h1-stair-v0,8,avg_return,790000,493.60409565155459
19879,ours,h1-stair-v0,8,avg_return,800000,353.7467480419329
19880,ours,h1-stair-v0,8,avg_return,810000,520.27068400120083
19881,ours,h1-stair-v0,8,avg_return,820000,327.70818521351549
19882,ours,h1-stair-v0,8,avg_return,830000,465.04208292698678
19883,ours,h1-stair-v0,8,avg_return,840000,677.18931675918759
19884,ours,h1-stair-v0,8,avg_return,850000,224.81442629605604
19885,ours,h1-stair-v0,8,avg_return,860000,331.40924566462979
19886,ours,h1-stair-v0,8,avg_return,870000,501.57304657667328
19887,ours,h1-stair-v0,8,avg_return,880000,491.42926927210448
19888,ours,h1-stair-v0,8,avg_return,890000,586.49214187920711
19889,ours,h1-stair-v0,8,avg_return,900000,629.5957196530029
19890,ours,h1-stair-v0,8,avg_return,910000,615.08292565358329
19891,ours,h1-stair-v0,8,avg_return,920000,446.98280863384673
19892,ours,h1-stair-v0,8,avg_return,930000,423.90311138949858
19893,ours,h1-stair-v0,8,avg_return,940000,260.79388225700393
19894,ours,h1-stair-v0,8,avg_return,950000,298.57642194067859
19895,ours,h1-stair-v0,8,avg_return,960000,518.05112259817133
19896,ours,h1-stair-v0,8,avg_return,970000,619.93945513638869
19897,ours,h1-stair-v0,8,avg_return,980000,621.67989150576955
19898,ours,h1-stair-v0,8,avg_return,990000,637.91815477768864
19899,ours,h1-stair-v0,8,avg_return,1000000,468.81035559373066
19900,ours,h1-stair-v0,9,avg_return,10000,8.2495475685120461
19901,ours,h1-stair-v0,9,avg_return,20000,3.7288569250129049
19902,ours,h1-stair-v0,9,avg_return,30000,31.464728511496396
19903,ours,h1-stair-v0,9,avg_return,40000,16.344265667819084
19904,ours,h1-stair-v0,9,avg_return,50000,37.605235880686472
19905,ours,h1-stair-v0,9,avg_return,60000,36.548727835285995
19906,ours,h1-stair-v0,9,avg_return,70000,36.089488905443254
19907,ours,h1-stair-v0,9,avg_return,80000,42.904574262064344
19908,ours,h1-stair-v0,9,avg_return,90000,53.059593779317581
19909,ours,h1-stair-v0,9,avg_return,100000,69.011605699095981
19910,ours,h1-stair-v0,9,avg_return,110000,75.592049692414179
19911,ours,h1-stair-v0,9,avg_return,120000,86.568484981682644
19912,ours,h1-stair-v0,9,avg_return,130000,117.51735095687143
19913,ours,h1-stair-v0,9,avg_return,140000,55.476167995127845
19914,ours,h1-stair-v0,9,avg_return,150000,168.28743072039492
19915,ours,h1-stair-v0,9,avg_return,160000,114.7326425124445
19916,ours,h1-stair-v0,9,avg_return,170000,82.539655703219665
19917,ours,h1-stair-v0,9,avg_return,180000,159.00339942006633
19918,ours,h1-stair-v0,9,avg_return,190000,156.17534263873031
19919,ours,h1-stair-v0,9,avg_return,200000,147.3479483798757
19920,ours,h1-stair-v0,9,avg_return,210000,180.96727530362779
19921,ours,h1-stair-v0,9,avg_return,220000,168.33026684322647
19922,ours,h1-stair-v0,9,avg_return,230000,185.7088879840347
19923,ours,h1-stair-v0,9,avg_return,240000,208.1723331227065
19924,ours,h1-stair-v0,9,avg_return,250000,146.46218159603546
19925,ours,h1-stair-v0,9,avg_return,260000,70.875686175634812
19926,ours,h1-stair-v0,9,avg_return,270000,111.49465447313409
19927,ours,h1-stair-v0,9,avg_return,280000,77.069475943635723
19928,ours,h1-stair-v0,9,avg_return,290000,200.60821032982176
19929,ours,h1-stair-v0,9,avg_return,300000,145.74442347096328
19930,ours,h1-stair-v0,9,avg_return,310000,167.31814387530943
19931,ours,h1-stair-v0,9,avg_return,320000,163.24097972481553
19932,ours,h1-stair-v0,9,avg_return,330000,203.17619961251759
19933,ours,h1-stair-v0,9,avg_return,340000,196.30930737555397
19934,ours,h1-stair-v0,9,avg_return,350000,276.74986763862023
19935,ours,h1-stair-v0,9,avg_return,360000,252.53529570166756
19936,ours,h1-stair-v0,9,avg_return,370000,100.05149097112222
19937,ours,h1-stair-v0,9,avg_return,380000,271.93509451406868
19938,ours,h1-stair-v0,9,avg_return,390000,226.53903867519847
19939,ours,h1-stair-v0,9,avg_return,400000,258.02583078607194
19940,ours,h1-stair-v0,9,avg_return,410000,320.55669474114347
19941,ours,h1-stair-v0,9,avg_return,420000,324.40245805012313
19942,ours,h1-stair-v0,9,avg_return,430000,287.57125636273139
19943,ours,h1-stair-v0,9,avg_return,440000,211.85057731606804
19944,ours,h1-stair-v0,9,avg_return,450000,258.06216195876095
19945,ours,h1-stair-v0,9,avg_return,460000,187.81309490492688
19946,ours,h1-stair-v0,9,avg_return,470000,308.57118866933035
19947,ours,h1-stair-v0,9,avg_return,480000,188.43539191784964
19948,ours,h1-stair-v0,9,avg_return,490000,224.02486923926162
19949,ours,h1-stair-v0,9,avg_return,500000,230.24174893671315
19950,ours,h1-stair-v0,9,avg_return,510000,303.36499818420589
19951,ours,h1-stair-v0,9,avg_return,520000,183.45765572190888
19952,ours,h1-stair-v0,9,avg_return,530000,258.11886125334973
19953,ours,h1-stair-v0,9,avg_return,540000,312.15300373212335
19954,ours,h1-stair-v0,9,avg_return,550000,235.6041747149448
19955,ours,h1-stair-v0,9,avg_return,560000,199.78032749613902
19956,ours,h1-stair-v0,9,avg_return,570000,111.35323253276684
19957,ours,h1-stair-v0,9,avg_return,580000,259.51703353384687
19958,ours,h1-stair-v0,9,avg_return,590000,249.28989750478976
19959,ours,h1-stair-v0,9,avg_return,600000,339.08556209363167
19960,ours,h1-stair-v0,9,avg_return,610000,234.86075300227722
19961,ours,h1-stair-v0,9,avg_return,620000,274.51323231133432
19962,ours,h1-stair-v0,9,avg_return,630000,305.34228765582895
19963,ours,h1-stair-v0,9,avg_return,640000,203.89565297670146
19964,ours,h1-stair-v0,9,avg_return,650000,191.94520949207873
19965,ours,h1-stair-v0,9,avg_return,660000,228.21011081795268
19966,ours,h1-stair-v0,9,avg_return,670000,279.3116482512923
19967,ours,h1-stair-v0,9,avg_return,680000,411.03930637352676
19968,ours,h1-stair-v0,9,avg_return,690000,233.95350807702653
19969,ours,h1-stair-v0,9,avg_return,700000,301.87114661106142
19970,ours,h1-stair-v0,9,avg_return,710000,390.61685617069884
19971,ours,h1-stair-v0,9,avg_return,720000,268.62581929113196
19972,ours,h1-stair-v0,9,avg_return,730000,291.62852024205785
19973,ours,h1-stair-v0,9,avg_return,740000,303.74282575991504
19974,ours,h1-stair-v0,9,avg_return,750000,364.44575835426588
19975,ours,h1-stair-v0,9,avg_return,760000,437.60607777512814
19976,ours,h1-stair-v0,9,avg_return,770000,410.75245115587688
19977,ours,h1-stair-v0,9,avg_return,780000,405.36449003060676
19978,ours,h1-stair-v0,9,avg_return,790000,403.61663424664181
19979,ours,h1-stair-v0,9,avg_return,800000,520.2717987209038
19980,ours,h1-stair-v0,9,avg_return,810000,423.80093897171901
19981,ours,h1-stair-v0,9,avg_return,820000,396.47575948570358
19982,ours,h1-stair-v0,9,avg_return,830000,438.41698469633104
19983,ours,h1-stair-v0,9,avg_return,840000,588.92011238270459
19984,ours,h1-stair-v0,9,avg_return,850000,422.33949467104401
19985,ours,h1-stair-v0,9,avg_return,860000,497.17052231535945
19986,ours,h1-stair-v0,9,avg_return,870000,494.80432925757816
19987,ours,h1-stair-v0,9,avg_return,880000,375.40598195153245
19988,ours,h1-stair-v0,9,avg_return,890000,516.22631176920117
